"dataset","date","strain","movie","cell","patches","cross_area","area","density","ede1"
"5","20220210","MKY4617","07","Cell04","14","3328"," 55.4","0.2528","mCherry"
"5","20220210","MKY4617","08","Cell01","22","3769"," 62.7","0.3508","mCherry"
"5","20220210","MKY4617","08","Cell02","20","2550"," 42.4","0.4713","mCherry"
"5","20220210","MKY4617","08","Cell03","13","2674"," 44.5","0.2921","mCherry"
"5","20220210","MKY4617","08","Cell04","25","3421"," 56.9","0.4391","mCherry"
"5","20220210","MKY4617","09","Cell01","22","2620"," 43.6","0.5046","mCherry"
"5","20220210","MKY4617","09","Cell02","21","2793"," 46.5","0.4518","mCherry"
"5","20220210","MKY4617","09","Cell03","16","3004"," 50.0","0.3201","mCherry"
"5","20220210","MKY4617","09","Cell04","15","3006"," 50.0","0.2999","mCherry"
"5","20220210","MKY4617","10","Cell01","25","3108"," 51.7","0.4834","mCherry"
"5","20220210","MKY4617","10","Cell02","16","2803"," 46.6","0.3430","mCherry"
"5","20220210","MKY4617","10","Cell03","21","3640"," 60.6","0.3467","mCherry"
"5","20220210","MKY4617","10","Cell04","22","3685"," 61.3","0.3588","mCherry"
"5","20220210","MKY4617","11","Cell01","23","3662"," 60.9","0.3774","mCherry"
"5","20220210","MKY4617","11","Cell02","13","3710"," 61.7","0.2106","mCherry"
"5","20220210","MKY4617","11","Cell03","18","2877"," 47.9","0.3760","mCherry"
"5","20220210","MKY4617","11","Cell04","11","2905"," 48.3","0.2275","mCherry"
"5","20220210","MKY4617","11","Cell05","26","3679"," 61.2","0.4247","mCherry"
"5","20220210","MKY4617","12","Cell01","15","2700"," 44.9","0.3338","mCherry"
"5","20220210","MKY4617","12","Cell02","22","2704"," 45.0","0.4889","mCherry"
"5","20220210","MKY4617","12","Cell03","26","2714"," 45.2","0.5757","mCherry"
"5","20220210","MKY4617","12","Cell04","15","2679"," 44.6","0.3365","mCherry"
"5","20220210","MKY4617","13","Cell01","25","3318"," 55.2","0.4528","mCherry"
"5","20220210","MKY4617","13","Cell02","14","3037"," 50.5","0.2770","mCherry"
"5","20220210","MKY4617","13","Cell03","12","2056"," 34.2","0.3507","mCherry"
"5","20220210","MKY4617","14","Cell01","20","3462"," 57.6","0.3472","mCherry"
"5","20220210","MKY4617","14","Cell02","17","2382"," 39.6","0.4289","mCherry"
"5","20220210","MKY4617","14","Cell03","15","2694"," 44.8","0.3346","mCherry"
"5","20220210","MKY4617","15","Cell01","22","3176"," 52.9","0.4163","mCherry"
"5","20220210","MKY4617","15","Cell02","16","3131"," 52.1","0.3071","mCherry"
"5","20220210","MKY4617","15","Cell03","21","3206"," 53.4","0.3936","mCherry"
"5","20220210","MKY4617","15","Cell04","13","3546"," 59.0","0.2203","mCherry"
"5","20220210","MKY4617","16","Cell01","26","2977"," 49.5","0.5248","mCherry"
"5","20220210","MKY4617","16","Cell02","16","3611"," 60.1","0.2663","mCherry"
"5","20220210","MKY4617","16","Cell03","16","2970"," 49.4","0.3237","mCherry"
"5","20220210","MKY4617","17","Cell01","12","2518"," 41.9","0.2864","mCherry"
"5","20220210","MKY4617","17","Cell02","21","3145"," 52.3","0.4013","mCherry"
"5","20220210","MKY4617","17","Cell03","19","2422"," 40.3","0.4714","mCherry"
"5","20220210","MKY4617","17","Cell04","13","3231"," 53.8","0.2418","mCherry"
"5","20220210","MKY4617","18","Cell01","26","2901"," 48.3","0.5386","mCherry"
"5","20220210","MKY4617","18","Cell02","17","2279"," 37.9","0.4483","mCherry"
"5","20220210","MKY4617","18","Cell03","12","2947"," 49.0","0.2447","mCherry"
"6","20220125","MKY4576","01","Cell01","20","2938"," 48.9","0.4091","dTom"
"6","20220125","MKY4576","01","Cell02","14","2651"," 44.1","0.3174","dTom"
"6","20220125","MKY4576","01","Cell03","10","2827"," 47.0","0.2126","dTom"
"6","20220125","MKY4576","01","Cell04","14","2686"," 44.7","0.3132","dTom"
"6","20220125","MKY4576","02","Cell01","26","4053"," 67.4","0.3855","dTom"
"6","20220125","MKY4576","02","Cell02","27","3184"," 53.0","0.5096","dTom"
"6","20220125","MKY4576","02","Cell03","20","3759"," 62.6","0.3197","dTom"
"6","20220125","MKY4576","03","Cell01","20","3258"," 54.2","0.3689","dTom"
"6","20220125","MKY4576","03","Cell02","24","3124"," 52.0","0.4617","dTom"
"6","20220125","MKY4576","03","Cell03","20","3546"," 59.0","0.3389","dTom"
"6","20220125","MKY4576","04","Cell01","19","3070"," 51.1","0.3719","dTom"
"6","20220125","MKY4576","04","Cell02","28","3567"," 59.4","0.4717","dTom"
"6","20220125","MKY4576","04","Cell03"," 6","3969"," 66.0","0.0908","dTom"
"6","20220125","MKY4576","04","Cell04","15","3204"," 53.3","0.2813","dTom"
"6","20220125","MKY4576","04","Cell05","14","2314"," 38.5","0.3636","dTom"
"6","20220125","MKY4576","05","Cell01","22","3465"," 57.7","0.3815","dTom"
"6","20220125","MKY4576","05","Cell02"," 9","3622"," 60.3","0.1493","dTom"
"6","20220125","MKY4576","05","Cell03","19","3005"," 50.0","0.3800","dTom"
"6","20220125","MKY4576","06","Cell01","24","3214"," 53.5","0.4487","dTom"
"6","20220125","MKY4576","06","Cell02","24","3688"," 61.4","0.3911","dTom"
"6","20220125","MKY4576","06","Cell03","19","4223"," 70.3","0.2704","dTom"
"6","20220125","MKY4576","06","Cell04","12","2732"," 45.5","0.2639","dTom"
"6","20220125","MKY4576","07","Cell01","17","3011"," 50.1","0.3393","dTom"
"6","20220125","MKY4576","07","Cell02","16","3089"," 51.4","0.3113","dTom"
"6","20220125","MKY4576","07","Cell03","25","2835"," 47.2","0.5299","dTom"
"6","20220125","MKY4576","08","Cell01","15","2667"," 44.4","0.3380","dTom"
"6","20220125","MKY4576","08","Cell02","21","2599"," 43.2","0.4855","dTom"
"6","20220125","MKY4576","08","Cell03","28","3284"," 54.6","0.5124","dTom"
"6","20220125","MKY4576","09","Cell01","29","3667"," 61.0","0.4752","dTom"
"6","20220125","MKY4576","09","Cell02","19","2309"," 38.4","0.4945","dTom"
"6","20220125","MKY4576","09","Cell03","13","3491"," 58.1","0.2238","dTom"
"6","20220125","MKY4576","10","Cell01","10","3259"," 54.2","0.1844","dTom"
"6","20220125","MKY4576","10","Cell02","19","3859"," 64.2","0.2959","dTom"
"6","20220125","MKY4576","10","Cell03","19","4147"," 69.0","0.2753","dTom"
"6","20220125","MKY4576","11","Cell01","24","3778"," 62.9","0.3817","dTom"
"6","20220125","MKY4576","11","Cell02","20","2844"," 47.3","0.4226","dTom"
"6","20220125","MKY4576","12","Cell01","22","3803"," 63.3","0.3476","dTom"
"6","20220125","MKY4576","12","Cell02","19","3319"," 55.2","0.3440","dTom"
"6","20220125","MKY4576","12","Cell03","19","3640"," 60.6","0.3137","dTom"
"6","20220125","MKY4576","13","Cell01","11","2714"," 45.2","0.2436","dTom"
"6","20220125","MKY4576","13","Cell02","16","5560"," 92.5","0.1729","dTom"
"6","20220125","MKY4576","13","Cell03","27","4502"," 74.9","0.3604","dTom"
"6","20220128","MKY4578","01","Cell01","16","3416"," 56.8","0.2815","Khc"
"6","20220128","MKY4578","01","Cell02","13","3192"," 53.1","0.2447","Khc"
"6","20220128","MKY4578","01","Cell03","21","3598"," 59.9","0.3507","Khc"
"6","20220128","MKY4578","02","Cell01","15","3329"," 55.4","0.2708","Khc"
"6","20220128","MKY4578","02","Cell02","27","3685"," 61.3","0.4403","Khc"
"6","20220128","MKY4578","02","Cell03","11","3380"," 56.2","0.1956","Khc"
"6","20220128","MKY4578","02","Cell04","20","3194"," 53.2","0.3763","Khc"
"6","20220128","MKY4578","02","Cell05","28","4874"," 81.1","0.3452","Khc"
"6","20220128","MKY4578","03","Cell01"," 3","1790"," 29.8","0.1007","Khc"
"6","20220128","MKY4578","03","Cell02","17","3597"," 59.9","0.2840","Khc"
"6","20220128","MKY4578","03","Cell03","12","3337"," 55.5","0.2161","Khc"
"6","20220128","MKY4578","04","Cell01","20","3184"," 53.0","0.3775","Khc"
"6","20220128","MKY4578","04","Cell02","14","3802"," 63.3","0.2213","Khc"
"6","20220128","MKY4578","04","Cell03","12","3332"," 55.4","0.2164","Khc"
"6","20220128","MKY4578","05","Cell01","19","3492"," 58.1","0.3270","Khc"
"6","20220128","MKY4578","05","Cell02","10","2924"," 48.7","0.2055","Khc"
"6","20220128","MKY4578","05","Cell03","12","2736"," 45.5","0.2636","Khc"
"6","20220128","MKY4578","06","Cell01","23","4094"," 68.1","0.3376","Khc"
"6","20220128","MKY4578","06","Cell02","20","2736"," 45.5","0.4393","Khc"
"6","20220128","MKY4578","06","Cell03","13","3213"," 53.5","0.2431","Khc"
"6","20220128","MKY4578","07","Cell01","20","2614"," 43.5","0.4598","Khc"
"6","20220128","MKY4578","07","Cell02","18","3737"," 62.2","0.2894","Khc"
"6","20220128","MKY4578","07","Cell03","16","3538"," 58.9","0.2718","Khc"
"6","20220128","MKY4578","08","Cell01","18","3884"," 64.6","0.2785","Khc"
"6","20220128","MKY4578","08","Cell02","15","2736"," 45.5","0.3295","Khc"
"6","20220128","MKY4578","09","Cell01","10","2950"," 49.1","0.2037","Khc"
"6","20220128","MKY4578","09","Cell02","14","3018"," 50.2","0.2788","Khc"
"6","20220128","MKY4578","09","Cell03"," 9","3069"," 51.1","0.1762","Khc"
"6","20220128","MKY4578","10","Cell01","14","3714"," 61.8","0.2265","Khc"
"6","20220128","MKY4578","10","Cell02","21","3922"," 65.3","0.3218","Khc"
"6","20220128","MKY4578","10","Cell03","16","4047"," 67.3","0.2376","Khc"
"6","20220128","MKY4578","11","Cell01","18","3485"," 58.0","0.3104","Khc"
"6","20220128","MKY4578","11","Cell02","13","2030"," 33.8","0.3848","Khc"
"6","20220128","MKY4578","11","Cell03","15","3551"," 59.1","0.2538","Khc"
"6","20220128","MKY4578","12","Cell01","17","2912"," 48.5","0.3508","Khc"
"6","20220128","MKY4578","12","Cell02","16","3638"," 60.5","0.2643","Khc"
"6","20220128","MKY4578","12","Cell03","17","3426"," 57.0","0.2982","Khc"
"6","20220128","MKY4578","13","Cell01","26","3381"," 56.3","0.4621","Khc"
"6","20220128","MKY4578","13","Cell02","20","3431"," 57.1","0.3503","Khc"
"6","20220128","MKY4578","13","Cell03","10","2410"," 40.1","0.2493","Khc"
"6","20220128","MKY4578","14","Cell01","29","3373"," 56.1","0.5167","Khc"
"6","20220128","MKY4578","14","Cell02","21","3155"," 52.5","0.4000","Khc"
"6","20220128","MKY4578","15","Cell01","22","3190"," 53.1","0.4144","Khc"
"6","20220128","MKY4578","15","Cell02","17","3078"," 51.2","0.3319","Khc"
"6","20220128","MKY4578","15","Cell03","12","2886"," 48.0","0.2499","Khc"
"6","20220128","MKY4578","16","Cell01","18","2986"," 49.7","0.3622","Khc"
"6","20220128","MKY4578","16","Cell02","10","3227"," 53.7","0.1862","Khc"
"6","20220128","MKY4578","16","Cell03","18","2986"," 49.7","0.3622","Khc"
"6","20220128","MKY4578","17","Cell01","13","2018"," 33.6","0.3871","Khc"
"6","20220128","MKY4578","17","Cell02","19","3122"," 52.0","0.3657","Khc"
"6","20220128","MKY4578","17","Cell03","15","3104"," 51.7","0.2904","Khc"
"6","20220128","MKY4578","18","Cell01","18","3141"," 52.3","0.3444","Khc"
"6","20220128","MKY4578","18","Cell02","21","3076"," 51.2","0.4103","Khc"
"6","20220128","MKY4578","18","Cell03","16","3205"," 53.3","0.3000","Khc"
"6","20220128","MKY4580","01","Cell01"," 7","4508"," 75.0","0.0933","Eg5"
"6","20220128","MKY4580","01","Cell02","11","2466"," 41.0","0.2681","Eg5"
"6","20220128","MKY4580","01","Cell03","19","3548"," 59.0","0.3218","Eg5"
"6","20220128","MKY4580","01","Cell04","19","2892"," 48.1","0.3948","Eg5"
"6","20220128","MKY4580","02","Cell01","27","4160"," 69.2","0.3900","Eg5"
"6","20220128","MKY4580","02","Cell02","24","2806"," 46.7","0.5140","Eg5"
"6","20220128","MKY4580","02","Cell03","14","2918"," 48.6","0.2883","Eg5"
"6","20220128","MKY4580","02","Cell04","17","3884"," 64.6","0.2630","Eg5"
"6","20220128","MKY4580","03","Cell01","17","3376"," 56.2","0.3026","Eg5"
"6","20220128","MKY4580","03","Cell02"," 9","2409"," 40.1","0.2245","Eg5"
"6","20220128","MKY4580","03","Cell03","15","3879"," 64.6","0.2324","Eg5"
"6","20220128","MKY4580","03","Cell04","23","3947"," 65.7","0.3502","Eg5"
"6","20220128","MKY4580","04","Cell01","13","4045"," 67.3","0.1931","Eg5"
"6","20220128","MKY4580","04","Cell02","21","3390"," 56.4","0.3723","Eg5"
"6","20220128","MKY4580","04","Cell03","25","3235"," 53.8","0.4644","Eg5"
"6","20220128","MKY4580","04","Cell04","22","4093"," 68.1","0.3230","Eg5"
"6","20220128","MKY4580","05","Cell01","11","2105"," 35.0","0.3140","Eg5"
"6","20220128","MKY4580","05","Cell02","19","2992"," 49.8","0.3816","Eg5"
"6","20220128","MKY4580","05","Cell03","19","3429"," 57.1","0.3330","Eg5"
"6","20220128","MKY4580","06","Cell01","23","3355"," 55.8","0.4120","Eg5"
"6","20220128","MKY4580","06","Cell02","12","3601"," 59.9","0.2003","Eg5"
"6","20220128","MKY4580","06","Cell03","21","3991"," 66.4","0.3162","Eg5"
"6","20220128","MKY4580","06","Cell04","21","2568"," 42.7","0.4914","Eg5"
"6","20220128","MKY4580","06","Cell05","13","2468"," 41.1","0.3165","Eg5"
"6","20220128","MKY4580","07","Cell01","22","3292"," 54.8","0.4016","Eg5"
"6","20220128","MKY4580","07","Cell02","12","3048"," 50.7","0.2366","Eg5"
"6","20220128","MKY4580","07","Cell03","23","2950"," 49.1","0.4685","Eg5"
"6","20220128","MKY4580","07","Cell04","17","3205"," 53.3","0.3187","Eg5"
"6","20220128","MKY4580","08","Cell01","17","4275"," 71.1","0.2390","Eg5"
"6","20220128","MKY4580","08","Cell02","14","2044"," 34.0","0.4116","Eg5"
"6","20220128","MKY4580","08","Cell03","13","2279"," 37.9","0.3428","Eg5"
"6","20220128","MKY4580","08","Cell04"," 8","2565"," 42.7","0.1874","Eg5"
"6","20220128","MKY4580","09","Cell01","16","3100"," 51.6","0.3102","Eg5"
"6","20220128","MKY4580","09","Cell02","16","3730"," 62.1","0.2578","Eg5"
"6","20220128","MKY4580","09","Cell03","11","3967"," 66.0","0.1666","Eg5"
"6","20220128","MKY4580","10","Cell01","22","3543"," 59.0","0.3731","Eg5"
"6","20220128","MKY4580","10","Cell02"," 6","2015"," 33.5","0.1789","Eg5"
"6","20220128","MKY4580","10","Cell03","22","2811"," 46.8","0.4703","Eg5"
"6","20220128","MKY4580","11","Cell01","13","2402"," 40.0","0.3252","Eg5"
"6","20220128","MKY4580","11","Cell02","13","2610"," 43.4","0.2993","Eg5"
"6","20220128","MKY4580","11","Cell03","12","3073"," 51.1","0.2347","Eg5"
"6","20220128","MKY4580","11","Cell04","34","3126"," 52.0","0.6536","Eg5"
"6","20220128","MKY4580","12","Cell01","22","4154"," 69.1","0.3183","Eg5"
"6","20220128","MKY4580","12","Cell02","13","2649"," 44.1","0.2949","Eg5"
"6","20220128","MKY4580","12","Cell03"," 7","3515"," 58.5","0.1197","Eg5"
"6","20220128","MKY4580","12","Cell04","13","3445"," 57.3","0.2268","Eg5"
"6","20220128","MKY4580","13","Cell01","14","3246"," 54.0","0.2592","Eg5"
"6","20220128","MKY4580","13","Cell02","19","2481"," 41.3","0.4602","Eg5"
"6","20220128","MKY4580","13","Cell03","11","2034"," 33.8","0.3250","Eg5"
"6","20220128","MKY4580","14","Cell01","14","2955"," 49.2","0.2847","Eg5"
"6","20220128","MKY4580","14","Cell02"," 8","2297"," 38.2","0.2093","Eg5"
"6","20220128","MKY4580","14","Cell03","19","3592"," 59.8","0.3179","Eg5"
"6","20220128","MKY4580","14","Cell04","13","3629"," 60.4","0.2153","Eg5"
"6","20220128","MKY4580","14","Cell05","15","3245"," 54.0","0.2778","Eg5"
"6","20220128","MKY4580","15","Cell01","24","2728"," 45.4","0.5287","Eg5"
"6","20220128","MKY4580","15","Cell02","22","2850"," 47.4","0.4639","Eg5"
"6","20220128","MKY4580","15","Cell03","13","2233"," 37.2","0.3498","Eg5"
"6","20220128","MKY4580","15","Cell04","18","2961"," 49.3","0.3653","Eg5"
"6","20220128","MKY4580","15","Cell05","16","3085"," 51.3","0.3117","Eg5"
"6","20220128","MKY4580","15","Cell06"," 2"," 923"," 15.4","0.1302","Eg5"
"6","20220128","MKY4617","01","Cell01","21","3243"," 54.0","0.3891","mCherry"
"6","20220128","MKY4617","01","Cell02","11","2855"," 47.5","0.2315","mCherry"
"6","20220128","MKY4617","01","Cell03","18","2881"," 47.9","0.3754","mCherry"
"6","20220128","MKY4617","01","Cell04","10","3544"," 59.0","0.1696","mCherry"
"6","20220128","MKY4617","01","Cell05","17","3130"," 52.1","0.3264","mCherry"
"6","20220128","MKY4617","01","Cell06"," 7","3069"," 51.1","0.1371","mCherry"
"6","20220128","MKY4617","02","Cell01","17","3255"," 54.2","0.3138","mCherry"
"6","20220128","MKY4617","02","Cell02","18","3206"," 53.4","0.3374","mCherry"
"6","20220128","MKY4617","02","Cell03","12","2408"," 40.1","0.2995","mCherry"
"6","20220128","MKY4617","02","Cell04"," 9","2835"," 47.2","0.1908","mCherry"
"6","20220128","MKY4617","02","Cell05"," 8","3313"," 55.1","0.1451","mCherry"
"6","20220128","MKY4617","03","Cell01","16","2725"," 45.3","0.3528","mCherry"
"6","20220128","MKY4617","03","Cell02","16","2836"," 47.2","0.3390","mCherry"
"6","20220128","MKY4617","03","Cell03"," 6","2231"," 37.1","0.1616","mCherry"
"6","20220128","MKY4617","03","Cell04","20","2858"," 47.6","0.4205","mCherry"
"6","20220128","MKY4617","03","Cell05","13","2324"," 38.7","0.3361","mCherry"
"6","20220128","MKY4617","03","Cell06","17","3998"," 66.5","0.2555","mCherry"
"6","20220128","MKY4617","04","Cell01","13","2795"," 46.5","0.2795","mCherry"
"6","20220128","MKY4617","04","Cell02","16","3077"," 51.2","0.3125","mCherry"
"6","20220128","MKY4617","04","Cell03","18","2756"," 45.9","0.3925","mCherry"
"6","20220128","MKY4617","04","Cell04","12","3275"," 54.5","0.2202","mCherry"
"6","20220128","MKY4617","04","Cell05","16","2168"," 36.1","0.4435","mCherry"
"6","20220128","MKY4617","05","Cell01","13","2882"," 48.0","0.2711","mCherry"
"6","20220128","MKY4617","05","Cell02","15","2740"," 45.6","0.3290","mCherry"
"6","20220128","MKY4617","05","Cell03","22","3552"," 59.1","0.3722","mCherry"
"6","20220128","MKY4617","05","Cell04","13","2342"," 39.0","0.3336","mCherry"
"6","20220128","MKY4617","06","Cell01","23","3987"," 66.3","0.3467","mCherry"
"6","20220128","MKY4617","06","Cell02","14","2706"," 45.0","0.3109","mCherry"
"6","20220128","MKY4617","06","Cell03"," 5","1955"," 32.5","0.1537","mCherry"
"6","20220128","MKY4617","06","Cell04","12","3169"," 52.7","0.2276","mCherry"
"6","20220128","MKY4617","06","Cell05","12","2906"," 48.4","0.2481","mCherry"
"6","20220128","MKY4617","07","Cell01","23","2937"," 48.9","0.4706","mCherry"
"6","20220128","MKY4617","07","Cell02","11","1884"," 31.4","0.3509","mCherry"
"6","20220128","MKY4617","07","Cell03","15","3611"," 60.1","0.2496","mCherry"
"6","20220128","MKY4617","07","Cell04","22","3581"," 59.6","0.3692","mCherry"
"6","20220128","MKY4617","07","Cell05"," 8","1906"," 31.7","0.2522","mCherry"
"6","20220128","MKY4617","07","Cell06","15","3916"," 65.2","0.2302","mCherry"
"6","20220128","MKY4617","08","Cell01","20","3598"," 59.9","0.3340","mCherry"
"6","20220128","MKY4617","08","Cell02"," 7","1858"," 30.9","0.2264","mCherry"
"6","20220128","MKY4617","08","Cell03","19","3431"," 57.1","0.3328","mCherry"
"6","20220128","MKY4617","08","Cell04","16","3194"," 53.2","0.3010","mCherry"
"6","20220128","MKY4617","08","Cell05","10","3615"," 60.2","0.1662","mCherry"
"6","20220128","MKY4617","09","Cell01","11","2789"," 46.4","0.2370","mCherry"
"6","20220128","MKY4617","09","Cell02","15","2813"," 46.8","0.3204","mCherry"
"6","20220128","MKY4617","09","Cell03","17","3022"," 50.3","0.3380","mCherry"
"6","20220128","MKY4617","09","Cell04","20","3447"," 57.4","0.3487","mCherry"
"6","20220128","MKY4617","10","Cell01","14","1996"," 33.2","0.4215","mCherry"
"6","20220128","MKY4617","10","Cell02","19","3170"," 52.8","0.3602","mCherry"
"6","20220128","MKY4617","10","Cell03","11","2560"," 42.6","0.2582","mCherry"
"6","20220128","MKY4617","10","Cell04","15","3261"," 54.3","0.2764","mCherry"
"6","20220128","MKY4617","11","Cell01","10","2890"," 48.1","0.2079","mCherry"
"6","20220128","MKY4617","11","Cell02"," 3","2246"," 37.4","0.0803","mCherry"
"6","20220128","MKY4617","11","Cell03","11","2576"," 42.9","0.2566","mCherry"
"6","20220128","MKY4617","11","Cell04","17","2801"," 46.6","0.3647","mCherry"
"6","20220128","MKY4617","11","Cell05","17","2715"," 45.2","0.3763","mCherry"
"6","20220128","MKY4617","11","Cell06","12","3832"," 63.8","0.1882","mCherry"
"6","20220128","MKY4617","12","Cell01","19","2646"," 44.0","0.4315","mCherry"
"6","20220128","MKY4617","12","Cell02","15","2464"," 41.0","0.3658","mCherry"
"6","20220128","MKY4617","12","Cell03","22","2876"," 47.9","0.4597","mCherry"
"6","20220128","MKY4617","12","Cell04","11","3975"," 66.1","0.1663","mCherry"
"6","20220128","MKY4617","13","Cell01","18","3120"," 51.9","0.3467","mCherry"
"6","20220128","MKY4617","13","Cell02","10","3358"," 55.9","0.1790","mCherry"
"6","20220128","MKY4617","13","Cell03","12","3284"," 54.6","0.2196","mCherry"
"6","20220128","MKY4617","13","Cell04"," 7","3888"," 64.7","0.1082","mCherry"
"6","20220128","MKY4617","14","Cell01","16","3750"," 62.4","0.2564","mCherry"
"6","20220128","MKY4617","14","Cell02","17","2825"," 47.0","0.3616","mCherry"
"6","20220128","MKY4617","14","Cell03","15","3414"," 56.8","0.2640","mCherry"
"6","20220128","MKY4617","14","Cell04"," 8","1999"," 33.3","0.2405","mCherry"
"6","20220128","MKY4617","14","Cell05","20","4172"," 69.4","0.2881","mCherry"
"6","20220128","MKY4617","14","Cell06"," 8","3872"," 64.4","0.1242","mCherry"
"6","20220128","MKY4617","15","Cell01","16","3118"," 51.9","0.3084","mCherry"
"6","20220128","MKY4617","15","Cell02"," 3","2540"," 42.3","0.0710","mCherry"
"6","20220128","MKY4617","15","Cell03","23","3390"," 56.4","0.4077","mCherry"
"6","20220128","MKY4617","15","Cell04","13","3819"," 63.6","0.2046","mCherry"
"6","20220128","MKY4617","15","Cell05","22","3506"," 58.3","0.3771","mCherry"
"6","20220128","MKY4617","15","Cell06","11","2944"," 49.0","0.2245","mCherry"
"6","20220128","MKY4617","15","Cell07"," 8","1652"," 27.5","0.2910","mCherry"
"6","20220128","MKY4617","15","Cell08","17","2829"," 47.1","0.3611","mCherry"
