signal,movie,position,time,intensity
wt.total,01,x423y649w43h42,245,108.02
wt.total,01,x423y649w43h42,250,107.876
wt.total,01,x423y649w43h42,255,107.487
wt.total,01,x423y649w43h42,260,107.421
wt.total,01,x423y649w43h42,265,107.113
wt.total,01,x423y649w43h42,270,107.072
wt.total,01,x423y649w43h42,275,106.935
wt.total,01,x423y649w43h42,280,107.188
wt.total,01,x423y649w43h42,285,107.345
wt.total,01,x423y649w43h42,290,108.302
wt.total,01,x423y649w43h42,295,107.279
wt.total,01,x423y649w43h42,300,107.513
wt.total,01,x423y649w43h42,305,107.413
wt.total,01,x423y649w43h42,310,106.75
wt.total,01,x423y649w43h42,315,107.342
wt.total,01,x423y649w43h42,320,106.938
wt.total,01,x423y649w43h42,325,107.043
wt.total,01,x423y649w43h42,330,106.703
wt.total,01,x423y649w43h42,335,107.018
wt.total,01,x423y649w43h42,340,107.29
wt.total,01,x423y649w43h42,345,107.377
wt.total,01,x423y649w43h42,350,107.639
wt.total,01,x423y649w43h42,355,107.684
wt.total,01,x423y649w43h42,360,108.289
wt.total,01,x423y649w43h42,365,107.686
wt.total,01,x423y649w43h42,370,107.691
wt.total,01,x423y649w43h42,375,107.214
wt.total,01,x423y649w43h42,380,107.705
wt.total,01,x423y649w43h42,385,107.84
wt.total,01,x423y649w43h42,390,107.12
wt.total,01,x423y649w43h42,395,108.208
wt.total,01,x423y649w43h42,400,107.671
wt.total,01,x423y649w43h42,405,107.584
wt.total,01,x423y649w43h42,410,107.811
wt.total,01,x423y649w43h42,415,107.731
wt.total,01,x423y649w43h42,420,108.041
wt.total,01,x423y649w43h42,425,107.323
wt.total,01,x423y649w43h42,430,107.783
wt.total,01,x423y649w43h42,435,108.036
wt.total,01,x423y649w43h42,440,108.253
wt.total,01,x423y649w43h42,445,107.887
wt.total,01,x423y649w43h42,450,108.533
wt.total,01,x423y649w43h42,455,108.312
wt.total,01,x423y649w43h42,460,109.241
wt.total,01,x423y649w43h42,465,109.02
wt.total,01,x423y649w43h42,470,108.342
wt.total,01,x423y649w43h42,475,108.496
wt.total,01,x423y649w43h42,480,107.757
wt.total,01,x423y649w43h42,485,108.857
wt.total,01,x423y649w43h42,490,109.191
wt.total,01,x423y649w43h42,495,108.778
oe.cyto,01,x430y515w5h5,15,102.8
oe.cyto,01,x430y515w5h5,20,103.52
oe.cyto,01,x430y515w5h5,25,103.08
oe.cyto,01,x430y515w5h5,30,102.72
oe.cyto,01,x430y515w5h5,35,102.2
oe.cyto,01,x430y515w5h5,40,102.92
oe.cyto,01,x430y515w5h5,45,102.28
oe.cyto,01,x430y515w5h5,50,102.88
oe.cyto,01,x430y515w5h5,55,102.88
oe.cyto,01,x430y515w5h5,60,102.24
oe.cyto,01,x430y515w5h5,65,102.8
oe.cyto,01,x430y515w5h5,70,103.32
oe.cyto,01,x430y515w5h5,75,102.12
oe.cyto,01,x430y515w5h5,80,102.92
oe.cyto,01,x430y515w5h5,85,102.84
oe.cyto,01,x430y515w5h5,90,103.04
oe.cyto,01,x430y515w5h5,95,102.32
oe.cyto,01,x430y515w5h5,100,103.44
oe.cyto,01,x430y515w5h5,105,103.4
oe.cyto,01,x430y515w5h5,110,102.64
oe.cyto,01,x430y515w5h5,115,102.52
oe.cyto,01,x430y515w5h5,120,102.8
oe.cyto,01,x430y515w5h5,125,102.72
oe.cyto,01,x430y515w5h5,130,103.12
oe.cyto,01,x430y515w5h5,135,103.4
oe.cyto,01,x430y515w5h5,140,103.6
oe.cyto,01,x430y515w5h5,145,102.92
oe.cyto,01,x430y515w5h5,150,104
oe.cyto,01,x430y515w5h5,155,103.56
oe.cyto,01,x430y515w5h5,160,105.12
oe.cyto,01,x430y515w5h5,165,104.48
oe.cyto,01,x430y515w5h5,170,106.36
oe.cyto,01,x430y515w5h5,175,105.64
oe.cyto,01,x430y515w5h5,180,106.2
oe.cyto,01,x430y515w5h5,185,104.96
oe.cyto,01,x430y515w5h5,190,105.92
oe.cyto,01,x430y515w5h5,195,106.48
oe.cyto,01,x430y515w5h5,200,103.44
oe.cyto,01,x430y515w5h5,205,103.84
oe.cyto,01,x430y515w5h5,210,104.44
oe.cyto,01,x430y515w5h5,215,102.96
oe.cyto,01,x430y515w5h5,220,105.32
oe.cyto,01,x430y515w5h5,225,105.8
oe.cyto,01,x430y515w5h5,230,105.24
oe.cyto,01,x430y515w5h5,235,105.8
oe.cyto,01,x430y515w5h5,240,104.64
oe.cyto,01,x430y515w5h5,245,106.32
oe.cyto,01,x430y515w5h5,250,105.76
oe.cyto,01,x430y515w5h5,255,106.72
oe.cyto,01,x430y515w5h5,260,106.4
oe.cyto,01,x430y515w5h5,265,105.48
oe.cyto,01,x430y515w5h5,270,106.84
oe.cyto,01,x430y515w5h5,275,107.56
oe.cyto,01,x430y515w5h5,280,106.08
oe.cyto,01,x430y515w5h5,285,105.84
oe.cyto,01,x430y515w5h5,290,107.08
oe.cyto,01,x430y515w5h5,295,110.56
oe.cyto,01,x430y515w5h5,300,107.24
oe.cyto,01,x430y515w5h5,305,104.8
oe.cyto,01,x430y515w5h5,310,104.68
oe.cyto,01,x430y515w5h5,315,107.72
oe.cyto,01,x430y515w5h5,320,109.08
oe.cyto,01,x430y515w5h5,325,107.68
oe.cyto,01,x430y515w5h5,330,108.68
oe.cyto,01,x430y515w5h5,335,107.24
oe.cyto,01,x430y515w5h5,340,108.2
oe.cyto,01,x430y515w5h5,345,107.84
oe.cyto,01,x430y515w5h5,350,108.68
oe.cyto,01,x430y515w5h5,355,107.8
oe.cyto,01,x430y515w5h5,360,107.28
oe.cyto,01,x430y515w5h5,365,107.08
oe.cyto,01,x430y515w5h5,370,107.52
oe.cyto,01,x430y515w5h5,375,107.8
oe.cyto,01,x430y515w5h5,380,107.16
oe.cyto,01,x430y515w5h5,385,106.8
oe.cyto,01,x430y515w5h5,390,107.04
oe.cyto,01,x430y515w5h5,395,107.72
oe.cyto,01,x430y515w5h5,400,108.16
oe.cyto,01,x430y515w5h5,405,107.68
oe.cyto,01,x430y515w5h5,410,106.56
oe.cyto,01,x430y515w5h5,415,106.8
oe.cyto,01,x430y515w5h5,420,107.92
oe.cyto,01,x430y515w5h5,425,107.4
oe.cyto,01,x430y515w5h5,430,109.2
oe.cyto,01,x430y515w5h5,435,108.84
oe.cyto,01,x430y515w5h5,440,107.28
oe.cyto,01,x430y515w5h5,445,109.96
oe.cyto,01,x430y515w5h5,450,110.44
oe.cyto,01,x430y515w5h5,455,109.08
oe.cyto,01,x430y515w5h5,460,108.68
oe.cyto,01,x430y515w5h5,465,107.92
oe.cyto,01,x430y515w5h5,470,107.72
oe.cyto,01,x430y515w5h5,475,106.48
oe.cyto,01,x430y515w5h5,480,108.68
oe.cyto,01,x430y515w5h5,485,105.8
oe.cyto,01,x430y515w5h5,490,107.4
oe.cyto,01,x430y515w5h5,495,107.88
wt.cyto,01,x435y662w5h5,15,104.52
wt.cyto,01,x435y662w5h5,20,103.84
wt.cyto,01,x435y662w5h5,25,104.04
wt.cyto,01,x435y662w5h5,30,104.24
wt.cyto,01,x435y662w5h5,35,104.32
wt.cyto,01,x435y662w5h5,40,104
wt.cyto,01,x435y662w5h5,45,104.36
wt.cyto,01,x435y662w5h5,50,103.84
wt.cyto,01,x435y662w5h5,55,104.92
wt.cyto,01,x435y662w5h5,60,104.32
wt.cyto,01,x435y662w5h5,65,102.4
wt.cyto,01,x435y662w5h5,70,103.08
wt.cyto,01,x435y662w5h5,75,105.44
wt.cyto,01,x435y662w5h5,80,102.76
wt.cyto,01,x435y662w5h5,85,102.76
wt.cyto,01,x435y662w5h5,90,102.64
wt.cyto,01,x435y662w5h5,95,102.84
wt.cyto,01,x435y662w5h5,100,101.92
wt.cyto,01,x435y662w5h5,105,104.84
wt.cyto,01,x435y662w5h5,110,102.6
wt.cyto,01,x435y662w5h5,115,103.12
wt.cyto,01,x435y662w5h5,120,104.36
wt.cyto,01,x435y662w5h5,125,104
wt.cyto,01,x435y662w5h5,130,105.32
wt.cyto,01,x435y662w5h5,135,103.08
wt.cyto,01,x435y662w5h5,140,104.12
wt.cyto,01,x435y662w5h5,145,103.28
wt.cyto,01,x435y662w5h5,150,102.44
wt.cyto,01,x435y662w5h5,155,102.48
wt.cyto,01,x435y662w5h5,160,102.64
wt.cyto,01,x435y662w5h5,165,103.12
wt.cyto,01,x435y662w5h5,170,102.72
wt.cyto,01,x435y662w5h5,175,102.08
wt.cyto,01,x435y662w5h5,180,101.92
wt.cyto,01,x435y662w5h5,185,105.12
wt.cyto,01,x435y662w5h5,190,102.16
wt.cyto,01,x435y662w5h5,195,102.76
wt.cyto,01,x435y662w5h5,200,102.6
wt.cyto,01,x435y662w5h5,205,103.2
wt.cyto,01,x435y662w5h5,210,104
wt.cyto,01,x435y662w5h5,215,103.68
wt.cyto,01,x435y662w5h5,220,103.28
wt.cyto,01,x435y662w5h5,225,103.48
wt.cyto,01,x435y662w5h5,230,103.84
wt.cyto,01,x435y662w5h5,235,104.32
wt.cyto,01,x435y662w5h5,240,105.64
wt.cyto,01,x435y662w5h5,245,104.16
wt.cyto,01,x435y662w5h5,250,104.68
wt.cyto,01,x435y662w5h5,255,104.68
wt.cyto,01,x435y662w5h5,260,103.36
wt.cyto,01,x435y662w5h5,265,102.96
wt.cyto,01,x435y662w5h5,270,102.32
wt.cyto,01,x435y662w5h5,275,103.36
wt.cyto,01,x435y662w5h5,280,103.48
wt.cyto,01,x435y662w5h5,285,103.08
wt.cyto,01,x435y662w5h5,290,105.16
wt.cyto,01,x435y662w5h5,295,103.76
wt.cyto,01,x435y662w5h5,300,103
wt.cyto,01,x435y662w5h5,305,103.16
wt.cyto,01,x435y662w5h5,310,103.08
wt.cyto,01,x435y662w5h5,315,102.44
wt.cyto,01,x435y662w5h5,320,103.64
wt.cyto,01,x435y662w5h5,325,102.8
wt.cyto,01,x435y662w5h5,330,103.56
wt.cyto,01,x435y662w5h5,335,104.16
wt.cyto,01,x435y662w5h5,340,103.96
wt.cyto,01,x435y662w5h5,345,103.96
wt.cyto,01,x435y662w5h5,350,104.44
wt.cyto,01,x435y662w5h5,355,103.4
wt.cyto,01,x435y662w5h5,360,104.4
wt.cyto,01,x435y662w5h5,365,103.48
wt.cyto,01,x435y662w5h5,370,104.6
wt.cyto,01,x435y662w5h5,375,104.76
wt.cyto,01,x435y662w5h5,380,104
wt.cyto,01,x435y662w5h5,385,103.04
wt.cyto,01,x435y662w5h5,390,103.48
wt.cyto,01,x435y662w5h5,395,104.48
wt.cyto,01,x435y662w5h5,400,104.68
wt.cyto,01,x435y662w5h5,405,103.48
wt.cyto,01,x435y662w5h5,410,104.36
wt.cyto,01,x435y662w5h5,415,103.84
wt.cyto,01,x435y662w5h5,420,103.92
wt.cyto,01,x435y662w5h5,425,103.96
wt.cyto,01,x435y662w5h5,430,103.48
wt.cyto,01,x435y662w5h5,435,103.92
wt.cyto,01,x435y662w5h5,440,104.16
wt.cyto,01,x435y662w5h5,445,103.2
wt.cyto,01,x435y662w5h5,450,103.84
wt.cyto,01,x435y662w5h5,455,103.76
wt.cyto,01,x435y662w5h5,460,103.36
wt.cyto,01,x435y662w5h5,465,104.28
wt.cyto,01,x435y662w5h5,470,103.52
wt.cyto,01,x435y662w5h5,475,104.44
wt.cyto,01,x435y662w5h5,480,104.72
wt.cyto,01,x435y662w5h5,485,104.48
wt.cyto,01,x435y662w5h5,490,103.8
wt.cyto,01,x435y662w5h5,495,103.24
oe.total,01,x468y762w44h44,15,103.666
oe.total,01,x468y762w44h44,20,103.218
oe.total,01,x468y762w44h44,25,103.194
oe.total,01,x468y762w44h44,30,103.175
oe.total,01,x468y762w44h44,35,103.037
oe.total,01,x468y762w44h44,40,103.113
oe.total,01,x468y762w44h44,45,103.332
oe.total,01,x468y762w44h44,50,103.28
oe.total,01,x468y762w44h44,55,103.726
oe.total,01,x468y762w44h44,60,103.993
oe.total,01,x468y762w44h44,65,103.992
oe.total,01,x468y762w44h44,70,104.147
oe.total,01,x468y762w44h44,75,104.089
oe.total,01,x468y762w44h44,80,104.268
oe.total,01,x468y762w44h44,85,104.304
oe.total,01,x468y762w44h44,90,104.336
oe.total,01,x468y762w44h44,95,104.221
oe.total,01,x468y762w44h44,100,104.093
oe.total,01,x468y762w44h44,105,103.978
oe.total,01,x468y762w44h44,110,104.284
oe.total,01,x468y762w44h44,115,104.349
oe.total,01,x468y762w44h44,120,104.426
oe.total,01,x468y762w44h44,125,104.535
oe.total,01,x468y762w44h44,130,104.536
oe.total,01,x468y762w44h44,135,104.611
oe.total,01,x468y762w44h44,140,104.87
oe.total,01,x468y762w44h44,145,104.882
oe.total,01,x468y762w44h44,150,104.853
oe.total,01,x468y762w44h44,155,105.235
oe.total,01,x468y762w44h44,160,105.333
oe.total,01,x468y762w44h44,165,104.995
oe.total,01,x468y762w44h44,170,105.115
oe.total,01,x468y762w44h44,175,105.166
oe.total,01,x468y762w44h44,180,105.285
oe.total,01,x468y762w44h44,185,105.187
oe.total,01,x468y762w44h44,190,105.142
oe.total,01,x468y762w44h44,195,105.293
oe.total,01,x468y762w44h44,200,105.645
oe.total,01,x468y762w44h44,205,105.645
oe.total,01,x468y762w44h44,210,105.527
oe.total,01,x468y762w44h44,215,105.679
oe.total,01,x468y762w44h44,220,106.154
oe.total,01,x468y762w44h44,225,105.749
oe.total,01,x468y762w44h44,230,106.513
oe.total,01,x468y762w44h44,235,106.711
oe.total,01,x468y762w44h44,240,107.217
oe.total,01,x468y762w44h44,245,107.027
oe.total,01,x468y762w44h44,250,107.643
oe.total,01,x468y762w44h44,255,107.543
oe.total,01,x468y762w44h44,260,108.215
oe.total,01,x468y762w44h44,265,109.012
oe.total,01,x468y762w44h44,270,108.635
oe.total,01,x468y762w44h44,275,108.744
oe.total,01,x468y762w44h44,280,108.795
oe.total,01,x468y762w44h44,285,108.944
oe.total,01,x468y762w44h44,290,110.245
oe.total,01,x468y762w44h44,295,110.116
oe.total,01,x468y762w44h44,300,109.68
oe.total,01,x468y762w44h44,305,109.76
oe.total,01,x468y762w44h44,310,110.355
oe.total,01,x468y762w44h44,315,110.865
oe.total,01,x468y762w44h44,320,111.432
oe.total,01,x468y762w44h44,325,111.848
oe.total,01,x468y762w44h44,330,113.033
oe.total,01,x468y762w44h44,335,112.597
oe.total,01,x468y762w44h44,340,113.478
oe.total,01,x468y762w44h44,345,115.113
oe.total,01,x468y762w44h44,350,114.416
oe.total,01,x468y762w44h44,355,114.903
oe.total,01,x468y762w44h44,360,115.751
oe.total,01,x468y762w44h44,365,116.464
oe.total,01,x468y762w44h44,370,116.165
oe.total,01,x468y762w44h44,375,116.416
oe.total,01,x468y762w44h44,380,116.421
oe.total,01,x468y762w44h44,385,117.345
oe.total,01,x468y762w44h44,390,116.764
oe.total,01,x468y762w44h44,395,118.238
oe.total,01,x468y762w44h44,400,117.786
oe.total,01,x468y762w44h44,405,117.641
oe.total,01,x468y762w44h44,410,118.077
oe.total,01,x468y762w44h44,415,117.795
oe.total,01,x468y762w44h44,420,118.358
oe.total,01,x468y762w44h44,425,120.179
oe.total,01,x468y762w44h44,430,119.042
oe.total,01,x468y762w44h44,435,118.769
oe.total,01,x468y762w44h44,440,118.661
oe.total,01,x468y762w44h44,445,118.156
oe.total,01,x468y762w44h44,450,117.662
oe.total,01,x468y762w44h44,455,117.381
oe.total,01,x468y762w44h44,460,117.391
oe.total,01,x468y762w44h44,465,117.552
oe.total,01,x468y762w44h44,470,117.959
oe.total,01,x468y762w44h44,475,116.849
oe.total,01,x468y762w44h44,480,117.359
oe.total,01,x468y762w44h44,485,116.401
oe.total,01,x468y762w44h44,490,116.018
oe.total,01,x468y762w44h44,495,116.128
oe.cyto,01,x476y787w5h5,15,104.44
oe.cyto,01,x476y787w5h5,20,103.92
oe.cyto,01,x476y787w5h5,25,104.44
oe.cyto,01,x476y787w5h5,30,103.72
oe.cyto,01,x476y787w5h5,35,103.68
oe.cyto,01,x476y787w5h5,40,103.84
oe.cyto,01,x476y787w5h5,45,104.52
oe.cyto,01,x476y787w5h5,50,102.68
oe.cyto,01,x476y787w5h5,55,104.24
oe.cyto,01,x476y787w5h5,60,104.44
oe.cyto,01,x476y787w5h5,65,104.16
oe.cyto,01,x476y787w5h5,70,104.96
oe.cyto,01,x476y787w5h5,75,104.96
oe.cyto,01,x476y787w5h5,80,104.92
oe.cyto,01,x476y787w5h5,85,105.28
oe.cyto,01,x476y787w5h5,90,105.96
oe.cyto,01,x476y787w5h5,95,105.12
oe.cyto,01,x476y787w5h5,100,105.28
oe.cyto,01,x476y787w5h5,105,104.76
oe.cyto,01,x476y787w5h5,110,104.84
oe.cyto,01,x476y787w5h5,115,105.28
oe.cyto,01,x476y787w5h5,120,104.4
oe.cyto,01,x476y787w5h5,125,104.92
oe.cyto,01,x476y787w5h5,130,104.84
oe.cyto,01,x476y787w5h5,135,104.72
oe.cyto,01,x476y787w5h5,140,105.36
oe.cyto,01,x476y787w5h5,145,105.08
oe.cyto,01,x476y787w5h5,150,104.44
oe.cyto,01,x476y787w5h5,155,105.64
oe.cyto,01,x476y787w5h5,160,104.8
oe.cyto,01,x476y787w5h5,165,104.28
oe.cyto,01,x476y787w5h5,170,104.28
oe.cyto,01,x476y787w5h5,175,105.56
oe.cyto,01,x476y787w5h5,180,103.8
oe.cyto,01,x476y787w5h5,185,104.32
oe.cyto,01,x476y787w5h5,190,104.64
oe.cyto,01,x476y787w5h5,195,104.24
oe.cyto,01,x476y787w5h5,200,105.2
oe.cyto,01,x476y787w5h5,205,104.64
oe.cyto,01,x476y787w5h5,210,105.36
oe.cyto,01,x476y787w5h5,215,104.36
oe.cyto,01,x476y787w5h5,220,105.44
oe.cyto,01,x476y787w5h5,225,105.72
oe.cyto,01,x476y787w5h5,230,106.24
oe.cyto,01,x476y787w5h5,235,104.96
oe.cyto,01,x476y787w5h5,240,106.2
oe.cyto,01,x476y787w5h5,245,105.52
oe.cyto,01,x476y787w5h5,250,105.96
oe.cyto,01,x476y787w5h5,255,105.6
oe.cyto,01,x476y787w5h5,260,106.68
oe.cyto,01,x476y787w5h5,265,106
oe.cyto,01,x476y787w5h5,270,105.56
oe.cyto,01,x476y787w5h5,275,107.08
oe.cyto,01,x476y787w5h5,280,105.92
oe.cyto,01,x476y787w5h5,285,105.08
oe.cyto,01,x476y787w5h5,290,106.12
oe.cyto,01,x476y787w5h5,295,106.6
oe.cyto,01,x476y787w5h5,300,105.24
oe.cyto,01,x476y787w5h5,305,106.24
oe.cyto,01,x476y787w5h5,310,104.92
oe.cyto,01,x476y787w5h5,315,104.8
oe.cyto,01,x476y787w5h5,320,105.64
oe.cyto,01,x476y787w5h5,325,105.8
oe.cyto,01,x476y787w5h5,330,105.52
oe.cyto,01,x476y787w5h5,335,106.6
oe.cyto,01,x476y787w5h5,340,104.24
oe.cyto,01,x476y787w5h5,345,104.96
oe.cyto,01,x476y787w5h5,350,105.12
oe.cyto,01,x476y787w5h5,355,104.36
oe.cyto,01,x476y787w5h5,360,105.6
oe.cyto,01,x476y787w5h5,365,105.32
oe.cyto,01,x476y787w5h5,370,105.44
oe.cyto,01,x476y787w5h5,375,105.8
oe.cyto,01,x476y787w5h5,380,105.92
oe.cyto,01,x476y787w5h5,385,106.04
oe.cyto,01,x476y787w5h5,390,105.36
oe.cyto,01,x476y787w5h5,395,105.12
oe.cyto,01,x476y787w5h5,400,105.6
oe.cyto,01,x476y787w5h5,405,106
oe.cyto,01,x476y787w5h5,410,105.88
oe.cyto,01,x476y787w5h5,415,105.4
oe.cyto,01,x476y787w5h5,420,106.32
oe.cyto,01,x476y787w5h5,425,106.56
oe.cyto,01,x476y787w5h5,430,107.44
oe.cyto,01,x476y787w5h5,435,106.72
oe.cyto,01,x476y787w5h5,440,106.44
oe.cyto,01,x476y787w5h5,445,108.84
oe.cyto,01,x476y787w5h5,450,106.92
oe.cyto,01,x476y787w5h5,455,107.36
oe.cyto,01,x476y787w5h5,460,106.92
oe.cyto,01,x476y787w5h5,465,108.12
oe.cyto,01,x476y787w5h5,470,107.64
oe.cyto,01,x476y787w5h5,475,105.8
oe.cyto,01,x476y787w5h5,480,106.72
oe.cyto,01,x476y787w5h5,485,107.72
oe.cyto,01,x476y787w5h5,490,106.6
oe.cyto,01,x476y787w5h5,495,105.68
bg,01,x501y693w5h5,15,100.48
bg,01,x501y693w5h5,20,100.8
bg,01,x501y693w5h5,25,100.12
bg,01,x501y693w5h5,30,100.8
bg,01,x501y693w5h5,35,100.36
bg,01,x501y693w5h5,40,100.16
bg,01,x501y693w5h5,45,100.2
bg,01,x501y693w5h5,50,100.44
bg,01,x501y693w5h5,55,100.92
bg,01,x501y693w5h5,60,100.92
bg,01,x501y693w5h5,65,100.28
bg,01,x501y693w5h5,70,100.64
bg,01,x501y693w5h5,75,100.04
bg,01,x501y693w5h5,80,100.24
bg,01,x501y693w5h5,85,100.36
bg,01,x501y693w5h5,90,100.28
bg,01,x501y693w5h5,95,100.56
bg,01,x501y693w5h5,100,100.12
bg,01,x501y693w5h5,105,100.08
bg,01,x501y693w5h5,110,100.4
bg,01,x501y693w5h5,115,100.68
bg,01,x501y693w5h5,120,100.76
bg,01,x501y693w5h5,125,100.4
bg,01,x501y693w5h5,130,100
bg,01,x501y693w5h5,135,100.16
bg,01,x501y693w5h5,140,99.96
bg,01,x501y693w5h5,145,100.08
bg,01,x501y693w5h5,150,100.16
bg,01,x501y693w5h5,155,101.16
bg,01,x501y693w5h5,160,100.92
bg,01,x501y693w5h5,165,100.56
bg,01,x501y693w5h5,170,100.92
bg,01,x501y693w5h5,175,100.64
bg,01,x501y693w5h5,180,100.32
bg,01,x501y693w5h5,185,100.52
bg,01,x501y693w5h5,190,100.64
bg,01,x501y693w5h5,195,100.56
bg,01,x501y693w5h5,200,100.48
bg,01,x501y693w5h5,205,100
bg,01,x501y693w5h5,210,100.92
bg,01,x501y693w5h5,215,100.6
bg,01,x501y693w5h5,220,100.48
bg,01,x501y693w5h5,225,100.8
bg,01,x501y693w5h5,230,99.8
bg,01,x501y693w5h5,235,100.96
bg,01,x501y693w5h5,240,100.48
bg,01,x501y693w5h5,245,100.24
bg,01,x501y693w5h5,250,100.72
bg,01,x501y693w5h5,255,100.36
bg,01,x501y693w5h5,260,100.92
bg,01,x501y693w5h5,265,100.4
bg,01,x501y693w5h5,270,100.44
bg,01,x501y693w5h5,275,100.96
bg,01,x501y693w5h5,280,100.2
bg,01,x501y693w5h5,285,100.12
bg,01,x501y693w5h5,290,100.56
bg,01,x501y693w5h5,295,100.64
bg,01,x501y693w5h5,300,101.08
bg,01,x501y693w5h5,305,99.56
bg,01,x501y693w5h5,310,100.76
bg,01,x501y693w5h5,315,100.4
bg,01,x501y693w5h5,320,99.84
bg,01,x501y693w5h5,325,99.96
bg,01,x501y693w5h5,330,100.72
bg,01,x501y693w5h5,335,100.56
bg,01,x501y693w5h5,340,100.2
bg,01,x501y693w5h5,345,101.28
bg,01,x501y693w5h5,350,100.72
bg,01,x501y693w5h5,355,100.92
bg,01,x501y693w5h5,360,101.08
bg,01,x501y693w5h5,365,100.6
bg,01,x501y693w5h5,370,100.36
bg,01,x501y693w5h5,375,100.28
bg,01,x501y693w5h5,380,100.52
bg,01,x501y693w5h5,385,100.64
bg,01,x501y693w5h5,390,100.96
bg,01,x501y693w5h5,395,100.72
bg,01,x501y693w5h5,400,100.4
bg,01,x501y693w5h5,405,100.4
bg,01,x501y693w5h5,410,100.44
bg,01,x501y693w5h5,415,100.36
bg,01,x501y693w5h5,420,100.2
bg,01,x501y693w5h5,425,100.52
bg,01,x501y693w5h5,430,99.68
bg,01,x501y693w5h5,435,100.12
bg,01,x501y693w5h5,440,100.32
bg,01,x501y693w5h5,445,100.2
bg,01,x501y693w5h5,450,100.36
bg,01,x501y693w5h5,455,100.44
bg,01,x501y693w5h5,460,100.44
bg,01,x501y693w5h5,465,100.44
bg,01,x501y693w5h5,470,100.76
bg,01,x501y693w5h5,475,100.48
bg,01,x501y693w5h5,480,101.2
bg,01,x501y693w5h5,485,100.36
bg,01,x501y693w5h5,490,100.56
bg,01,x501y693w5h5,495,100.6
wt.total,01,x558y931w48h54,15,107.167
wt.total,01,x558y931w48h54,20,107.912
wt.total,01,x558y931w48h54,25,108.375
wt.total,01,x558y931w48h54,30,108.288
wt.total,01,x558y931w48h54,35,109.066
wt.total,01,x558y931w48h54,40,109.48
wt.total,01,x558y931w48h54,45,109.242
wt.total,01,x558y931w48h54,50,110.271
wt.total,01,x558y931w48h54,55,109.573
wt.total,01,x558y931w48h54,60,109.826
wt.total,01,x558y931w48h54,65,109.835
wt.total,01,x558y931w48h54,70,110.02
wt.total,01,x558y931w48h54,75,110.606
wt.total,01,x558y931w48h54,80,111.105
wt.total,01,x558y931w48h54,85,111.067
wt.total,01,x558y931w48h54,90,111.005
wt.total,01,x558y931w48h54,95,111.023
wt.total,01,x558y931w48h54,100,110.841
wt.total,01,x558y931w48h54,105,110.699
wt.total,01,x558y931w48h54,110,110.713
wt.total,01,x558y931w48h54,115,111.123
wt.total,01,x558y931w48h54,120,109.979
wt.total,01,x558y931w48h54,125,109.922
wt.total,01,x558y931w48h54,130,110.832
wt.total,01,x558y931w48h54,135,110.76
wt.total,01,x558y931w48h54,140,110.898
wt.total,01,x558y931w48h54,145,109.993
wt.total,01,x558y931w48h54,150,110.3
wt.total,01,x558y931w48h54,155,110.496
wt.total,01,x558y931w48h54,160,109.954
wt.total,01,x558y931w48h54,165,110.885
wt.total,01,x558y931w48h54,170,111.03
wt.total,01,x558y931w48h54,175,111.252
wt.total,01,x558y931w48h54,180,111.357
wt.total,01,x558y931w48h54,185,111.562
wt.total,01,x558y931w48h54,190,110.931
wt.total,01,x558y931w48h54,195,110.678
wt.total,01,x558y931w48h54,200,110.187
wt.total,01,x558y931w48h54,205,110.705
wt.total,01,x558y931w48h54,210,110.373
wt.total,01,x558y931w48h54,215,111.48
wt.total,01,x558y931w48h54,220,110.388
wt.total,01,x558y931w48h54,225,110.244
wt.total,01,x558y931w48h54,230,110.487
wt.total,01,x558y931w48h54,235,110.7
wt.total,01,x558y931w48h54,240,110.62
wt.total,01,x558y931w48h54,245,111.997
wt.total,01,x558y931w48h54,250,110.748
wt.total,01,x558y931w48h54,255,110.663
wt.total,01,x558y931w48h54,260,111.11
wt.total,01,x558y931w48h54,265,110.486
wt.total,01,x558y931w48h54,270,111.191
wt.total,01,x558y931w48h54,275,109.905
wt.total,01,x558y931w48h54,280,109.743
wt.total,01,x558y931w48h54,285,110.733
wt.total,01,x558y931w48h54,290,111.002
wt.total,01,x558y931w48h54,295,111.542
wt.total,01,x558y931w48h54,300,110.196
wt.total,01,x558y931w48h54,305,109.974
wt.total,01,x558y931w48h54,310,110.464
wt.total,01,x558y931w48h54,315,109.257
wt.total,01,x558y931w48h54,320,109.35
wt.total,01,x558y931w48h54,325,109.951
wt.total,01,x558y931w48h54,330,109.151
wt.total,01,x558y931w48h54,335,109.34
wt.total,01,x558y931w48h54,340,110.39
wt.total,01,x558y931w48h54,345,110.367
wt.total,01,x558y931w48h54,350,109.599
wt.total,01,x558y931w48h54,355,109.328
wt.total,01,x558y931w48h54,360,109.354
wt.total,01,x558y931w48h54,365,109.655
wt.total,01,x558y931w48h54,370,109.223
wt.total,01,x558y931w48h54,375,109.051
wt.total,01,x558y931w48h54,380,110.049
wt.total,01,x558y931w48h54,385,109.096
wt.total,01,x558y931w48h54,390,108.393
wt.total,01,x558y931w48h54,395,108.909
wt.total,01,x558y931w48h54,400,109.423
wt.total,01,x558y931w48h54,405,109.36
wt.total,01,x558y931w48h54,410,109.403
wt.total,01,x558y931w48h54,415,109.853
wt.total,01,x558y931w48h54,420,111.125
wt.total,01,x558y931w48h54,425,112.012
